1;33640000;36096064;39087504
2;34316164;34798201;37625956
3;33339076;34140649;37478884
4;32993536;33616804;36796356
5;32855824;34082244;39212644
6;32993536;33339076;35712576
7;32353344;33074001;35856144
8;32376100;32890225;35569296
9;31472100;32661225;36554116
10;31472100;32558436;35117476
11;31382404;32376100;35354916
12;31382404;32581264;35736484
13;31382404;31866025;32626944
14;31337604;31899904;36096064
15;31114084;31629376;34199104
16;30891364;31438449;32741284
17;30891364;31270464;33988900
18;30891364;31304025;34527376
19;30846916;31337604;34786404
20;30846916;31125241;33825856
21;30846916;31091776;33362176
22;30713764;31013761;33756100
23;30802500;31069476;33223696
24;30713764;31326409;33709636
25;30669444;31326409;33849124
26;30625156;30969225;33269824
27;30625156;30969225;32787076
28;30558784;30824704;33431524
29;30316036;30891364;32993536
30;30316036;30891364;33616804
31;30316036;30758116;34857216
32;30228004;30958096;33477796
33;30316036;30880249;32809984
34;30228004;30780304;34574400
35;30228004;30958096;33477796
36;30206016;30636225;32535616
37;30206016;30669444;33292900
38;30228004;30724849;34035556
39;30272004;30791401;31967716
40;30206016;30636225;33177600
41;30206016;30724849;33593616
42;30206016;30514576;34739236
43;30206016;30669444;33039504
44;30206016;30669444;33108516
45;30206016;30459361;32194276
46;30206016;30426256;34269316
47;30206016;30481441;32012964
48;30206016;30437289;31809600
49;30206016;30913600;33942276
50;30206016;30492484;32421636
51;30206016;30492484;33085504
52;30206016;30846916;33108516
53;30206016;30614089;32901696
54;30206016;30536676;34175716
55;30206016;30470400;32809984
56;30206016;30393169;32809984
57;30206016;30349081;32809984
58;30206016;30514576;32947600
59;30206016;30459361;33431524
60;30206016;30658369;31922500
61;30206016;30382144;32947600
62;30206016;30426256;34082244
63;30206016;30492484;34175716
64;30206016;30382144;32080896
65;30206016;30382144;33825856
66;30206016;30360100;33872400
67;30206016;30448324;34035556
68;30206016;30338064;32444416
69;30206016;30525625;33039504
70;30206016;30459361;33872400
71;30206016;30360100;32604100
72;30206016;30382144;32924644
73;30206016;30558784;33895684
74;30206016;30404196;32626944
75;30206016;30459361;33825856
76;30206016;30437289;32809984
77;30206016;30426256;33500944
78;30206016;30437289;35188624
79;30206016;30437289;32604100
80;30206016;30492484;34082244
81;30206016;30492484;32809984
82;30206016;30327049;32809984
83;30206016;30603024;34082244
84;30206016;30338064;32080896
85;30206016;30591961;33223696
86;30206016;30470400;32924644
87;30206016;30415225;33431524
88;30206016;30492484;33454656
89;30206016;30305025;31809600
90;30206016;30426256;32444416
91;30206016;30591961;34152336
92;30206016;30580900;33223696
93;30206016;30371121;33431524
94;30206016;30481441;33085504
95;30206016;30459361;34245904
96;30206016;30437289;32490000
97;30206016;30580900;33223696
98;30206016;30481441;32604100
99;30206016;30603024;36144144
100;30206016;30470400;32626944
