1;3182656;3553225;4120900
2;3341584;3378244;3732624
3;3254416;3337929;4072324
4;3182656;3258025;3686400
5;3076516;3182656;3709476
6;2958400;3164841;3825936
7;2965284;3139984;3748096
8;2992900;3083536;3541924
9;3055504;3136441;3422500
10;2965284;3118756;3452164
11;2815684;3038049;3496900
12;2815684;3013696;3587236
13;2849344;2910436;3076516
14;2775556;2941225;3305124
15;2815684;2917264;3444736
16;2775556;2886601;3232804
17;2815684;2859481;3356224
18;2775556;2849344;3356224
19;2775556;2798929;2951524
20;2775556;2832489;3356224
21;2775556;2802276;3232804
22;2775556;2798929;3312400
23;2775556;2819041;3132900
24;2775556;2832489;3326976
25;2775556;2788900;3232804
26;2775556;2802276;3276100
27;2775556;2788900;3232804
28;2775556;2785561;2972176
29;2775556;2812329;3632836
30;2775556;2808976;3496900
31;2775556;2788900;3048516
32;2775556;2795584;3211264
33;2775556;2785561;3211264
34;2775556;2795584;3232804
35;2775556;2802276;3232804
36;2775556;2808976;3378244
37;2775556;2808976;3312400
38;2775556;2782224;3132900
39;2775556;2822400;3496900
40;2775556;2788900;3048516
41;2775556;2798929;3378244
42;2775556;2815684;3334276
43;2775556;2798929;3211264
44;2775556;2822400;3496900
45;2775556;2829124;3211264
46;2775556;2805625;3132900
47;2775556;2822400;3496900
48;2775556;2812329;3763600
49;2775556;2812329;3370896
50;2775556;2782224;3175524
51;2775556;2805625;3104644
52;2775556;2795584;3104644
53;2775556;2815684;3496900
54;2775556;2832489;3422500
55;2775556;2798929;3232804
56;2775556;2808976;3378244
57;2775556;2792241;3232804
58;2775556;2802276;3048516
59;2775556;2812329;3232804
60;2775556;2825761;3496900
61;2775556;2802276;3211264
62;2775556;2805625;3211264
63;2775556;2815684;3334276
64;2775556;2812329;3147076
65;2775556;2798929;3378244
66;2775556;2788900;3175524
67;2775556;2825761;3496900
68;2775556;2805625;3378244
69;2775556;2798929;3232804
70;2775556;2802276;3118756
71;2775556;2795584;3232804
72;2775556;2835856;3378244
73;2775556;2795584;3496900
74;2775556;2805625;3232804
75;2775556;2805625;3232804
76;2775556;2822400;3610000
77;2775556;2802276;3104644
78;2775556;2808976;3232804
79;2775556;2792241;3132900
80;2775556;2805625;3232804
81;2775556;2795584;3290596
82;2775556;2792241;3147076
83;2775556;2798929;3211264
84;2775556;2808976;3211264
85;2775556;2808976;3312400
86;2775556;2788900;3232804
87;2775556;2792241;3132900
88;2775556;2795584;3132900
89;2775556;2795584;3232804
90;2775556;2822400;3378244
91;2775556;2798929;3254416
92;2775556;2812329;3496900
93;2775556;2829124;3334276
94;2775556;2795584;3378244
95;2775556;2795584;3334276
96;2775556;2798929;3232804
97;2775556;2808976;3334276
98;2775556;2822400;3496900
99;2775556;2792241;3496900
100;2775556;2805625;3378244
