1;56490256;60497284;65739664
2;59074596;58859584;63011844
3;56010256;57441241;61653904
4;56220004;56595529;58859584
5;53728900;56145049;61465600
6;53728900;55472704;59136100
7;54908100;55442916;59444100
8;53728900;55279225;60808804
9;52852900;54774801;58491904
10;53728900;54567769;57699216
11;53319204;54760000;58430736
12;53523856;54804409;57214096
13;53173264;54199044;57972996
14;53319204;54228496;60279696
15;51897616;54213769;59907600
16;52475536;53816896;57335184
17;52533504;53831569;60996100
18;52330756;53509225;56400100
19;52330756;53056656;55621764
20;50922496;52983841;57426084
21;51265600;52969284;56520324
22;51265600;53071225;55771024
23;51236964;52940176;59660176
24;51065316;52475536;55442916
25;50722884;52649536;57851236
26;50722884;51984100;56490256
27;50779876;51811204;54730404
28;50694400;51423241;58614336
29;50637456;51667344;55830784
30;50637456;51423241;57153600
31;50523664;51265600;56220004
32;50523664;51394561;56942116
33;50324836;51236964;56520324
34;50324836;51451929;57760000
35;50324836;51151104;54671236
36;50324836;51165409;54789604
37;50268100;51523684;55651600
38;50268100;51165409;56160036
39;50098084;51165409;55830784
40;50041476;51151104;56490256
41;50041476;50794129;55353600
42;50041476;50794129;56010256
43;50041476;50836900;54257956
44;49984900;50537881;53728900
45;49984900;50722884;56310016
46;49984900;50665924;55115776
47;49871844;50979600;55175184
48;49984900;51251281;56821444
49;49956624;51079609;56370064
50;49843600;50537881;56520324
51;49871844;50339025;56070144
52;49871844;50395801;54819216
53;49871844;50069776;53260804
54;49871844;50608996;56580484
55;49787136;49984900;53260804
56;49449024;50580544;55741156
57;49449024;50438404;56580484
58;49646116;50395801;55145476
59;49533444;50438404;56280004
60;49449024;50367409;56190016
61;49449024;50225569;55532304
62;49449024;50580544;54730404
63;49449024;50310649;54051904
64;49449024;50126400;54199044
65;49449024;50808384;54051904
66;49449024;50027329;56310016
67;49449024;50098084;53202436
68;49449024;50268100;55950400
69;49420900;50253921;57851236
70;49420900;50282281;56761156
71;49420900;50296464;56250000
72;49420900;50055625;56130064
73;49420900;49857721;54199044
74;49420900;50324836;57517056
75;49420900;49744809;54051904
76;49420900;49956624;54051904
77;49420900;50112241;54287424
78;49420900;50324836;54967396
79;49420900;49885969;52940176
80;49420900;49871844;54700816
81;49364676;49956624;54523456
82;49364676;49942489;54878464
83;49252324;50112241;56821444
84;49420900;50083929;53377636
85;49364676;50154724;55175184
86;49420900;50438404;57244356
87;49364676;50013184;55920484
88;49364676;49956624;54937744
89;49420900;50225569;54493924
90;49364676;49815364;54789604
91;49084036;49632025;54789604
92;49084036;49843600;53553124
93;49084036;49787136;57183844
94;49084036;50140561;54848836
95;49084036;49449024;52504516
96;49084036;49350625;52446564
97;49084036;49575681;54671236
98;49084036;49660209;53144100
99;49084036;49632025;53846244
100;49084036;49350625;55980324
