1;56640676;60559524;64577296
2;59013124;58920976;62125924
3;56670784;58186384;63170704
4;54819216;57547396;62378404
5;55890576;57138481;61246276
6;56250000;56640676;60746436
7;54878464;56430144;60403984
8;54878464;55741156;62504836
9;52765696;54774801;59876644
10;52969284;54405376;60840000
11;52562500;54834025;58951684
12;52330756;54184321;57456400
13;53406864;54184321;58491904
14;52562500;53392249;56881764
15;51179716;52911076;57851236
16;51151104;53904964;57820816
17;50865424;52838361;55890576
18;51008164;52591504;56640676
19;50722884;52171729;55234624
20;50722884;51984100;54671236
21;50552100;52099524;56610576
22;50665924;51868804;56370064
23;50211396;51523684;55204900
24;50211396;50936769;55115776
25;50069776;50951044;55353600
26;49928356;50922496;56640676
27;49646116;50694400;55502500
28;49449024;50552100;55204900
29;49589764;50253921;53465344
30;49449024;50452609;55145476
31;49533444;51394561;57123364
32;49533444;50694400;57820816
33;49420900;51208336;56130064
34;49420900;50140561;56160036
35;49000000;50637456;55860676
36;49000000;49914225;52012944
37;49000000;50098084;54760000
38;48888064;50069776;56851600
39;48888064;50211396;54700816
40;49000000;49632025;56610576
41;48888064;49928356;54582544
42;48832144;49603849;55591936
43;48832144;49434961;53173264
44;48832144;50027329;54937744
45;48832144;49787136;54700816
46;48832144;49434961;53816896
47;48832144;49434961;55383364
48;48832144;49533444;53728900
49;48832144;49871844;53846244
50;48804196;49420900;53699584
51;48804196;49505296;53085796
52;48580900;49350625;58951684
53;48580900;50140561;54641664
54;48525156;49533444;53787556
55;48525156;49224256;55294096
56;48525156;49182169;53290000
57;48441600;49322529;54081316
58;48441600;49420900;53904964
59;48441600;49716601;55980324
60;48441600;49098049;54493924
61;48441600;48832144;53523856
62;48274704;48748324;53056656
63;48274704;49042009;53465344
64;48274704;48874081;53290000
65;48274704;49126081;54375876
66;48274704;48664576;52446564
67;48163600;49028004;53085796
68;48163600;48539089;54434884
69;48163600;49014001;53728900
70;48163600;48776256;53114944
71;48163600;48986001;57214096
72;47997184;48972004;57093136
73;47997184;48902049;54464400
74;47997184;48525156;53056656
75;47997184;49070025;54287424
76;47997184;48553024;52823824
77;47997184;48594841;52940176
78;47997184;48636676;54641664
79;47997184;48902049;53640976
80;47997184;49477156;53114944
81;47997184;48958009;53699584
82;47997184;48525156;51753636
83;47997184;49392784;54199044
84;47997184;48748324;54375876
85;47997184;48413764;53056656
86;47997184;48246916;53670276
87;47997184;48344209;53114944
88;47997184;48608784;53114944
89;47997184;48302500;53904964
90;47997184;48511225;55591936
91;47997184;48608784;55204900
92;47997184;48692484;56430144
93;47997184;49070025;53523856
94;47997184;48832144;54878464
95;47997184;48734361;52940176
96;47997184;48553024;53670276
97;47997184;48944016;54493924
98;47997184;48846121;52591504
99;47997184;49463089;56761156
100;47997184;48832144;52215076
