1;8202496;9979281;11329956
2;8202496;9554281;10692900
3;8856576;9229444;10575504
4;8964036;9066121;9796900
5;8271376;8832784;9859600
6;8271376;8874441;10099684
7;8282884;8602489;9922500
8;8236900;8555625;9659664
9;8213956;8415801;10407076
10;8145316;8334769;9821956
11;8042896;8236900;9351364
12;7639696;7912969;8514724
13;7639696;7986276;9012004
14;7639696;7952400;9278116
15;7617600;7806436;8456464
16;7573504;7722841;8667136
17;7573504;7661824;8608356
18;7617600;7812025;9084196
19;7573504;7733961;9290304
20;7573504;7772944;9721924
21;7573504;7700625;9265936
22;7573504;7772944;9746884
23;7551504;7678441;9746884
24;7573504;7678441;8761600
25;7573504;7728400;8964036
26;7573504;7656289;9036036
27;7573504;7717284;8940100
28;7551504;7706176;8964036
29;7551504;7656289;8964036
30;7551504;7689529;9560464
31;7551504;7650756;8737936
32;7551504;7745089;8940100
33;7551504;7661824;9746884
34;7551504;7717284;8940100
35;7551504;7645225;9180900
36;7551504;7711729;9048064
37;7551504;7700625;9821956
38;7551504;7733961;9048064
39;7551504;7650756;8940100
40;7551504;7722841;9048064
41;7551504;7672900;9610000
42;7551504;7562500;8042896
43;7551504;7683984;9597604
44;7551504;7612081;8248384
45;7551504;7667361;9597604
46;7551504;7733961;8940100
47;7551504;7612081;8940100
48;7551504;7634169;9048064
49;7551504;7623121;8880400
50;7551504;7568001;8433216
51;7551504;7645225;8526400
52;7551504;7595536;9132484
53;7551504;7683984;9132484
54;7551504;7672900;8737936
55;7551504;7661824;8952064
56;7551504;7628644;9132484
57;7551504;7683984;9048064
58;7551504;7717284;8940100
59;7551504;7601049;8503056
60;7551504;7650756;9597604
61;7551504;7606564;8456464
62;7551504;7612081;9048064
63;7551504;7667361;9597604
64;7551504;7606564;9597604
65;7551504;7706176;8940100
66;7551504;7595536;8526400
67;7551504;7656289;8940100
68;7551504;7612081;8737936
69;7551504;7623121;8561476
70;7551504;7683984;8761600
71;7551504;7634169;9972964
72;7551504;7761796;9048064
73;7551504;7678441;9132484
74;7551504;7628644;8444836
75;7551504;7672900;8761600
76;7551504;7689529;8940100
77;7551504;7750656;9132484
78;7551504;7667361;8737936
79;7551504;7590025;9048064
80;7551504;7606564;8538084
81;7551504;7639696;9597604
82;7551504;7601049;8620096
83;7551504;7656289;8549776
84;7551504;7667361;8976016
85;7551504;7683984;9597604
86;7551504;7678441;8940100
87;7551504;7601049;8538084
88;7551504;7645225;9048064
89;7551504;7628644;8433216
90;7551504;7568001;8179600
91;7551504;7617600;8761600
92;7551504;7784100;8761600
93;7551504;7617600;8737936
94;7551504;7601049;8375236
95;7551504;7623121;8526400
96;7551504;7584516;8620096
97;7551504;7645225;8940100
98;7551504;7656289;8761600
99;7551504;7700625;8737936
100;7551504;7672900;9796900
