1;3218436;3556996;3976036
2;3247204;3378244;3771364
3;3182656;3305124;3587236
4;3104644;3200521;3549456
5;3232804;3258025;3496900
6;3111696;3236401;3511876
7;3076516;3196944;3556996
8;3104644;3232804;3467044
9;2999824;3182656;3467044
10;2999824;3161284;3594816
11;2992900;3175524;3526884
12;2992900;3080025;3541924
13;2985984;3052009;3385600
14;2979076;3027600;3511876
15;2979076;3017169;3534400
16;2979076;3045025;3459600
17;2862864;2992900;3481956
18;2822400;2930944;3097600
19;2822400;2958400;3305124
20;2835856;2941225;3541924
21;2815684;2941225;3400336
22;2808976;2876416;3297856
23;2815684;2845969;3225616
24;2815684;2927521;3504384
25;2815684;2862864;3541924
26;2815684;2866249;3247204
27;2815684;2845969;3541924
28;2815684;2842596;3378244
29;2815684;2873025;3312400
30;2815684;2832489;3247204
31;2815684;2822400;3132900
32;2815684;2829124;3118756
33;2815684;2862864;3541924
34;2815684;2852721;3378244
35;2815684;2849344;3247204
36;2815684;2862864;3378244
37;2815684;2842596;3247204
38;2815684;2862864;3348900
39;2815684;2829124;3118756
40;2815684;2856100;3407716
41;2808976;2842596;3392964
42;2815684;2859481;3392964
43;2808976;2835856;3378244
44;2808976;2852721;3378244
45;2808976;2835856;3175524
46;2808976;2839225;3139984
47;2808976;2852721;3326976
48;2808976;2839225;3392964
49;2808976;2849344;3392964
50;2808976;2849344;3326976
51;2808976;2822400;3326976
52;2808976;2842596;3504384
53;2808976;2842596;3326976
54;2808976;2862864;3504384
55;2808976;2825761;3290596
56;2808976;2862864;3326976
57;2808976;2849344;3326976
58;2808976;2822400;3125824
59;2808976;2852721;3297856
60;2808976;2819041;3175524
61;2808976;2862864;3326976
62;2808976;2866249;3444736
63;2808976;2832489;3504384
64;2808976;2839225;3268864
65;2808976;2839225;3204100
66;2808976;2829124;3511876
67;2808976;2825761;3125824
68;2808976;2835856;3225616
69;2808976;2832489;3474496
70;2808976;2873025;3511876
71;2808976;2822400;3090564
72;2808976;2832489;3326976
73;2808976;2822400;3378244
74;2808976;2842596;3392964
75;2808976;2832489;3326976
76;2808976;2873025;3511876
77;2808976;2845969;3297856
78;2808976;2839225;3326976
79;2808976;2845969;3147076
80;2808976;2839225;3254416
81;2808976;2822400;3111696
82;2808976;2832489;3459600
83;2808976;2835856;3467044
84;2808976;2849344;3511876
85;2808976;2819041;3392964
86;2808976;2849344;3326976
87;2808976;2842596;3232804
88;2808976;2849344;3504384
89;2808976;2852721;3511876
90;2808976;2822400;3326976
91;2808976;2876416;3519376
92;2808976;2839225;3204100
93;2808976;2849344;3459600
94;2808976;2845969;3225616
95;2808976;2822400;3204100
96;2808976;2845969;3504384
97;2808976;2825761;3240000
98;2808976;2829124;3111696
99;2808976;2839225;3504384
100;2808976;2852721;3290596
