1;56370064;60202081;66585600
2;57638464;58339044;63425296
3;55860676;57395776;61653904
4;54582544;57123364;60871204
5;55741156;56746089;61653904
6;54140164;56415121;63648484
7;54140164;55980324;62980096
8;51036736;55890576;60902416
9;51036736;54819216;59136100
10;53085796;54405376;59074596
11;53319204;54037201;58339044
12;51955264;53494596;56520324
13;51868804;53187849;58155876
14;50694400;52635025;56881764
15;50694400;51739249;54434884
16;50013184;51796809;56821444
17;50013184;51294244;55771024
18;49815364;50893956;55204900
19;50013184;51466276;55234624
20;49815364;50765625;56580484
21;49646116;50965321;55294096
22;49646116;51825601;58277956
23;49646116;50751376;54848836
24;49561600;50637456;55741156
25;49505296;50339025;54819216
26;49589764;50324836;53465344
27;49364676;50225569;55502500
28;49505296;50424201;55086084
29;49364676;50495236;56160036
30;49533444;50865424;57760000
31;49364676;50438404;56280004
32;49308484;50183056;55323844
33;49308484;49773025;55621764
34;49308484;50424201;54967396
35;48972004;49956624;54405376
36;48972004;49956624;52852900
37;48972004;50140561;54789604
38;48972004;49561600;54937744
39;48776256;50041476;55711296
40;48972004;49477156;54612100
41;48972004;49336576;53231616
42;48972004;49688401;54819216
43;48972004;49280400;56942116
44;48972004;49463089;53699584
45;48972004;49758916;54612100
46;48972004;49364676;56040196
47;48972004;49646116;55145476
48;48944016;49350625;52911076
49;48944016;50013184;55621764
50;48860100;49449024;54228496
51;48860100;49829481;55472704
52;48776256;49702500;55383364
53;48776256;49392784;54612100
54;48664576;49449024;53728900
55;48664576;48986001;51667344
56;48720400;49266361;53816896
57;48720400;49617936;54405376
58;48664576;49406841;55502500
59;48664576;49056016;53640976
60;48664576;49449024;57729604
61;48664576;49885969;53640976
62;48664576;49477156;54346384
63;48608784;49477156;55353600
64;48608784;48944016;55294096
65;48608784;48958009;56761156
66;48608784;49070025;53553124
67;48608784;49294441;53319204
68;48608784;49336576;55294096
69;48497296;48986001;53758224
70;48497296;49280400;55294096
71;48497296;48916036;54434884
72;48497296;49434961;54051904
73;48497296;48804196;54228496
74;48497296;49449024;57456400
75;48497296;48804196;54110736
76;48497296;49028004;53114944
77;48497296;49140100;54464400
78;48497296;49210225;54641664
79;48497296;49477156;56310016
80;48497296;49420900;56250000
81;48497296;49070025;54582544
82;48497296;49084036;55056400
83;48497296;49182169;55323844
84;48497296;48944016;53377636
85;48497296;49224256;56610576
86;48497296;48706441;53144100
87;48497296;48902049;52998400
88;48497296;48916036;54819216
89;48497296;48944016;56040196
90;48497296;49210225;53144100
91;48469444;48902049;54051904
92;48469444;49617936;55383364
93;48469444;48776256;53056656
94;48469444;48846121;51840000
95;48469444;49140100;53904964
96;48469444;49575681;54022500
97;48469444;49350625;53553124
98;48469444;48888064;51466276
99;48469444;49182169;55204900
100;48469444;49098049;54997056
